,age,edu_years,hours_per_week,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Adm-clerical,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Other-service,occupation_Prof-specialty,occupation_Sales,occupation_Tech-support,race_Black,race_White,native_country_Europe,native_country_US,age^2,age edu_years,age hours_per_week,age sex_code,edu_years hours_per_week,edu_years sex_code,hours_per_week^2,hours_per_week sex_code,income_code
7733,31,9,60,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,961.0,279.0,1860.0,0.0,540.0,0.0,3600.0,0.0,0
7734,24,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,576.0,216.0,960.0,0.0,360.0,0.0,1600.0,0.0,0
7735,62,4,35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3844.0,248.0,2170.0,62.0,140.0,4.0,1225.0,35.0,0
7736,43,10,40,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1849.0,430.0,1720.0,0.0,400.0,0.0,1600.0,0.0,1
7737,21,10,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,441.0,210.0,1050.0,0.0,500.0,0.0,2500.0,0.0,0
7738,30,9,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,900.0,270.0,1200.0,0.0,360.0,0.0,1600.0,0.0,0
7739,18,6,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,324.0,108.0,720.0,0.0,240.0,0.0,1600.0,0.0,0
7740,59,14,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3481.0,826.0,2360.0,59.0,560.0,14.0,1600.0,40.0,0
7741,24,4,40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,576.0,96.0,960.0,0.0,160.0,0.0,1600.0,0.0,1
7742,49,9,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2401.0,441.0,1960.0,0.0,360.0,0.0,1600.0,0.0,0
7743,19,7,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,361.0,133.0,570.0,0.0,210.0,0.0,900.0,0.0,0
7744,48,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2304.0,432.0,1920.0,0.0,360.0,0.0,1600.0,0.0,1
7745,32,15,60,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1024.0,480.0,1920.0,0.0,900.0,0.0,3600.0,0.0,1
7746,33,6,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1089.0,198.0,1485.0,33.0,270.0,6.0,2025.0,45.0,0
7747,23,13,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,529.0,299.0,345.0,0.0,195.0,0.0,225.0,0.0,0
7748,33,15,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1089.0,495.0,2145.0,33.0,975.0,15.0,4225.0,65.0,1
7749,50,10,40,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2500.0,500.0,2000.0,0.0,400.0,0.0,1600.0,0.0,1
7750,30,13,43,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,900.0,390.0,1290.0,0.0,559.0,0.0,1849.0,0.0,0
7751,32,12,42,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1024.0,384.0,1344.0,0.0,504.0,0.0,1764.0,0.0,0
7752,39,10,65,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1521.0,390.0,2535.0,0.0,650.0,0.0,4225.0,0.0,0
7753,21,10,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,441.0,210.0,420.0,21.0,200.0,10.0,400.0,20.0,0
7754,23,13,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,529.0,299.0,483.0,23.0,273.0,13.0,441.0,21.0,0
7755,32,13,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1024.0,416.0,1280.0,32.0,520.0,13.0,1600.0,40.0,0
7756,57,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3249.0,513.0,2280.0,0.0,360.0,0.0,1600.0,0.0,0
7757,22,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,484.0,220.0,220.0,0.0,100.0,0.0,100.0,0.0,0
7758,53,14,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2809.0,742.0,2120.0,53.0,560.0,14.0,1600.0,40.0,0
7759,21,10,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,441.0,210.0,945.0,0.0,450.0,0.0,2025.0,0.0,0
7760,37,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1369.0,333.0,1480.0,0.0,360.0,0.0,1600.0,0.0,0
7761,60,9,50,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3600.0,540.0,3000.0,0.0,450.0,0.0,2500.0,0.0,1
7762,23,7,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,529.0,161.0,920.0,0.0,280.0,0.0,1600.0,0.0,1
7763,57,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3249.0,513.0,2280.0,0.0,360.0,0.0,1600.0,0.0,0
7764,25,10,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,625.0,250.0,750.0,0.0,300.0,0.0,900.0,0.0,0
7765,30,9,46,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,900.0,270.0,1380.0,0.0,414.0,0.0,2116.0,0.0,0
7766,31,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,961.0,279.0,1240.0,31.0,360.0,9.0,1600.0,40.0,0
7767,19,10,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,361.0,190.0,665.0,0.0,350.0,0.0,1225.0,0.0,0
7768,23,13,38,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,529.0,299.0,874.0,0.0,494.0,0.0,1444.0,0.0,0
7769,44,9,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1936.0,396.0,1760.0,0.0,360.0,0.0,1600.0,0.0,0
7770,42,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1764.0,420.0,1680.0,42.0,400.0,10.0,1600.0,40.0,0
7771,34,7,40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1156.0,238.0,1360.0,0.0,280.0,0.0,1600.0,0.0,0
7772,32,9,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1024.0,288.0,1280.0,0.0,360.0,0.0,1600.0,0.0,1
7773,25,11,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,625.0,275.0,1000.0,25.0,440.0,11.0,1600.0,40.0,0
7774,21,10,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,441.0,210.0,840.0,21.0,400.0,10.0,1600.0,40.0,0
7775,31,9,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,961.0,279.0,1860.0,31.0,540.0,9.0,3600.0,60.0,0
7776,36,11,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1296.0,396.0,1440.0,36.0,440.0,11.0,1600.0,40.0,0
7777,49,10,65,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2401.0,490.0,3185.0,0.0,650.0,0.0,4225.0,0.0,0
7778,44,13,32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1936.0,572.0,1408.0,44.0,416.0,13.0,1024.0,32.0,0
7779,42,11,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1764.0,462.0,1680.0,0.0,440.0,0.0,1600.0,0.0,1
7780,33,6,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1089.0,198.0,1320.0,0.0,240.0,0.0,1600.0,0.0,0
7781,36,13,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1296.0,468.0,1620.0,0.0,585.0,0.0,2025.0,0.0,1
7782,17,6,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,289.0,102.0,510.0,0.0,180.0,0.0,900.0,0.0,0
7783,20,10,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,400.0,200.0,500.0,0.0,250.0,0.0,625.0,0.0,0
7784,32,9,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1024.0,288.0,1600.0,0.0,450.0,0.0,2500.0,0.0,0
7785,33,9,40,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1089.0,297.0,1320.0,0.0,360.0,0.0,1600.0,0.0,0
7786,37,10,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1369.0,370.0,2220.0,37.0,600.0,10.0,3600.0,60.0,0
7787,60,6,48,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3600.0,360.0,2880.0,0.0,288.0,0.0,2304.0,0.0,0
7788,35,10,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1225.0,350.0,525.0,35.0,150.0,10.0,225.0,15.0,0
7789,43,13,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1849.0,559.0,1720.0,43.0,520.0,13.0,1600.0,40.0,0
7790,46,10,40,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2116.0,460.0,1840.0,0.0,400.0,0.0,1600.0,0.0,1
7791,29,9,40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,841.0,261.0,1160.0,0.0,360.0,0.0,1600.0,0.0,1
7792,36,13,42,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1296.0,468.0,1512.0,0.0,546.0,0.0,1764.0,0.0,1
7793,27,9,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,729.0,243.0,1080.0,0.0,360.0,0.0,1600.0,0.0,1
7794,22,10,44,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,484.0,220.0,968.0,22.0,440.0,10.0,1936.0,44.0,0
7795,33,14,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1089.0,462.0,1980.0,0.0,840.0,0.0,3600.0,0.0,0
7796,61,6,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3721.0,366.0,2440.0,61.0,240.0,6.0,1600.0,40.0,0
7797,41,11,70,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1681.0,451.0,2870.0,0.0,770.0,0.0,4900.0,0.0,1
7798,22,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,484.0,220.0,880.0,0.0,400.0,0.0,1600.0,0.0,0
7799,27,13,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,729.0,351.0,1080.0,27.0,520.0,13.0,1600.0,40.0,0
7800,25,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625.0,225.0,1000.0,0.0,360.0,0.0,1600.0,0.0,0
7801,32,9,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1024.0,288.0,640.0,32.0,180.0,9.0,400.0,20.0,0
7802,28,14,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,784.0,392.0,1400.0,0.0,700.0,0.0,2500.0,0.0,0
7803,25,13,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,625.0,325.0,875.0,0.0,455.0,0.0,1225.0,0.0,0
7804,28,10,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,784.0,280.0,1120.0,0.0,400.0,0.0,1600.0,0.0,0
7805,37,13,30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1369.0,481.0,1110.0,37.0,390.0,13.0,900.0,30.0,1
7806,58,9,37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3364.0,522.0,2146.0,58.0,333.0,9.0,1369.0,37.0,0
7807,39,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1521.0,351.0,1560.0,0.0,360.0,0.0,1600.0,0.0,0
7808,33,10,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1089.0,330.0,1320.0,33.0,400.0,10.0,1600.0,40.0,0
7809,59,6,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3481.0,354.0,2360.0,0.0,240.0,0.0,1600.0,0.0,1
7810,58,13,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3364.0,754.0,1160.0,58.0,260.0,13.0,400.0,20.0,0
7811,38,11,36,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1444.0,418.0,1368.0,0.0,396.0,0.0,1296.0,0.0,1
7812,34,10,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1156.0,340.0,1360.0,0.0,400.0,0.0,1600.0,0.0,0
7813,31,10,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,961.0,310.0,1240.0,0.0,400.0,0.0,1600.0,0.0,0
7814,48,9,40,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2304.0,432.0,1920.0,0.0,360.0,0.0,1600.0,0.0,1
7815,45,9,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2025.0,405.0,2250.0,0.0,450.0,0.0,2500.0,0.0,0
7816,23,9,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,529.0,207.0,920.0,23.0,360.0,9.0,1600.0,40.0,0
7817,33,14,37,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1089.0,462.0,1221.0,0.0,518.0,0.0,1369.0,0.0,1
7818,38,10,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1444.0,380.0,1520.0,0.0,400.0,0.0,1600.0,0.0,0
7819,44,14,40,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1936.0,616.0,1760.0,0.0,560.0,0.0,1600.0,0.0,1
7820,48,14,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2304.0,672.0,1920.0,48.0,560.0,14.0,1600.0,40.0,1
7821,40,9,40,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1600.0,360.0,1600.0,0.0,360.0,0.0,1600.0,0.0,0
7822,19,9,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,361.0,171.0,760.0,19.0,360.0,9.0,1600.0,40.0,0
7823,45,13,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2025.0,585.0,1800.0,45.0,520.0,13.0,1600.0,40.0,0
7824,34,10,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1156.0,340.0,1360.0,34.0,400.0,10.0,1600.0,40.0,0
7825,32,14,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1024.0,448.0,1920.0,0.0,840.0,0.0,3600.0,0.0,0
7826,33,11,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1089.0,363.0,1320.0,33.0,440.0,11.0,1600.0,40.0,0
7827,24,13,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,576.0,312.0,960.0,24.0,520.0,13.0,1600.0,40.0,0
7828,30,13,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,900.0,390.0,450.0,30.0,195.0,13.0,225.0,15.0,0
7829,22,10,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,484.0,220.0,550.0,0.0,250.0,0.0,625.0,0.0,0
7830,52,15,65,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2704.0,780.0,3380.0,0.0,975.0,0.0,4225.0,0.0,1
7831,40,9,45,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1600.0,360.0,1800.0,0.0,405.0,0.0,2025.0,0.0,0
7832,55,11,20,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3025.0,605.0,1100.0,55.0,220.0,11.0,400.0,20.0,0
7833,29,9,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,841.0,261.0,1160.0,29.0,360.0,9.0,1600.0,40.0,0
7834,62,9,16,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3844.0,558.0,992.0,0.0,144.0,0.0,256.0,0.0,0
7835,22,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,484.0,198.0,880.0,22.0,360.0,9.0,1600.0,40.0,0
7836,64,5,40,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,4096.0,320.0,2560.0,0.0,200.0,0.0,1600.0,0.0,0
7837,29,13,50,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,841.0,377.0,1450.0,0.0,650.0,0.0,2500.0,0.0,0
7838,28,10,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,784.0,280.0,1120.0,0.0,400.0,0.0,1600.0,0.0,0
7839,25,9,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,625.0,225.0,1000.0,0.0,360.0,0.0,1600.0,0.0,0
7840,47,16,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2209.0,752.0,2350.0,0.0,800.0,0.0,2500.0,0.0,1
7841,26,13,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,676.0,338.0,1040.0,0.0,520.0,0.0,1600.0,0.0,1
7842,18,8,27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,324.0,144.0,486.0,0.0,216.0,0.0,729.0,0.0,0
7843,52,6,45,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2704.0,312.0,2340.0,0.0,270.0,0.0,2025.0,0.0,0
7844,48,13,50,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2304.0,624.0,2400.0,48.0,650.0,13.0,2500.0,50.0,1
7845,36,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1296.0,324.0,1440.0,0.0,360.0,0.0,1600.0,0.0,0
7846,23,11,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,529.0,253.0,690.0,23.0,330.0,11.0,900.0,30.0,0
7847,41,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1681.0,369.0,1640.0,0.0,360.0,0.0,1600.0,0.0,0
7848,56,9,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3136.0,504.0,2128.0,0.0,342.0,0.0,1444.0,0.0,1
7849,53,9,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2809.0,477.0,2120.0,0.0,360.0,0.0,1600.0,0.0,0
7850,26,10,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,676.0,260.0,1040.0,26.0,400.0,10.0,1600.0,40.0,0
7851,22,10,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,484.0,220.0,880.0,0.0,400.0,0.0,1600.0,0.0,0
7852,25,14,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,625.0,350.0,775.0,25.0,434.0,14.0,961.0,31.0,0
7853,31,10,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,961.0,310.0,1240.0,0.0,400.0,0.0,1600.0,0.0,0
7854,36,12,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1296.0,432.0,1440.0,0.0,480.0,0.0,1600.0,0.0,0
7855,46,10,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2116.0,460.0,1840.0,0.0,400.0,0.0,1600.0,0.0,0
7856,46,12,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2116.0,552.0,1748.0,0.0,456.0,0.0,1444.0,0.0,1
7857,32,10,36,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1024.0,320.0,1152.0,32.0,360.0,10.0,1296.0,36.0,0
7858,43,9,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1849.0,387.0,2580.0,0.0,540.0,0.0,3600.0,0.0,0
7859,30,13,50,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,900.0,390.0,1500.0,0.0,650.0,0.0,2500.0,0.0,1
7860,41,13,45,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1681.0,533.0,1845.0,0.0,585.0,0.0,2025.0,0.0,1
7861,50,14,60,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2500.0,700.0,3000.0,0.0,840.0,0.0,3600.0,0.0,1
7862,37,14,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1369.0,518.0,1406.0,0.0,532.0,0.0,1444.0,0.0,0
7863,22,9,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,484.0,198.0,1100.0,0.0,450.0,0.0,2500.0,0.0,0
7864,47,10,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2209.0,470.0,1880.0,47.0,400.0,10.0,1600.0,40.0,1
7865,40,9,40,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1600.0,360.0,1600.0,0.0,360.0,0.0,1600.0,0.0,0
7866,46,10,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2116.0,460.0,1840.0,0.0,400.0,0.0,1600.0,0.0,0
7867,30,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,900.0,300.0,1200.0,30.0,400.0,10.0,1600.0,40.0,0
7868,27,9,65,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,729.0,243.0,1755.0,0.0,585.0,0.0,4225.0,0.0,1
7869,31,10,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,961.0,310.0,1085.0,31.0,350.0,10.0,1225.0,35.0,0
7870,30,9,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,900.0,270.0,1200.0,0.0,360.0,0.0,1600.0,0.0,0
7871,50,13,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2500.0,650.0,2000.0,0.0,520.0,0.0,1600.0,0.0,1
7872,27,13,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,729.0,351.0,1350.0,27.0,650.0,13.0,2500.0,50.0,0
7873,29,9,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,841.0,261.0,1450.0,0.0,450.0,0.0,2500.0,0.0,1
7874,28,9,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,784.0,252.0,1680.0,0.0,540.0,0.0,3600.0,0.0,0
7875,54,13,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2916.0,702.0,2430.0,54.0,585.0,13.0,2025.0,45.0,1
7876,47,11,48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2209.0,517.0,2256.0,0.0,528.0,0.0,2304.0,0.0,1
7877,34,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1156.0,306.0,1360.0,34.0,360.0,9.0,1600.0,40.0,0
7878,26,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,676.0,260.0,1040.0,0.0,400.0,0.0,1600.0,0.0,0
7879,23,10,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,529.0,230.0,1380.0,0.0,600.0,0.0,3600.0,0.0,0
7880,42,14,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1764.0,588.0,1680.0,0.0,560.0,0.0,1600.0,0.0,0
7881,36,9,50,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1296.0,324.0,1800.0,0.0,450.0,0.0,2500.0,0.0,0
7882,52,13,45,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2704.0,676.0,2340.0,0.0,585.0,0.0,2025.0,0.0,1
7883,27,14,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,729.0,378.0,1080.0,27.0,560.0,14.0,1600.0,40.0,0
7884,42,9,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1764.0,378.0,1680.0,42.0,360.0,9.0,1600.0,40.0,0
7885,39,9,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1521.0,351.0,1560.0,39.0,360.0,9.0,1600.0,40.0,0
7886,49,9,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2401.0,441.0,1960.0,0.0,360.0,0.0,1600.0,0.0,1
7887,36,9,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1296.0,324.0,1440.0,0.0,360.0,0.0,1600.0,0.0,1
7888,55,9,60,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3025.0,495.0,3300.0,0.0,540.0,0.0,3600.0,0.0,0
7889,47,5,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2209.0,235.0,1880.0,0.0,200.0,0.0,1600.0,0.0,0
7890,33,14,33,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1089.0,462.0,1089.0,0.0,462.0,0.0,1089.0,0.0,1
7891,36,10,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1296.0,360.0,1440.0,0.0,400.0,0.0,1600.0,0.0,0
7892,55,13,48,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3025.0,715.0,2640.0,0.0,624.0,0.0,2304.0,0.0,1
7893,48,12,45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2304.0,576.0,2160.0,0.0,540.0,0.0,2025.0,0.0,0
7894,30,11,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,900.0,330.0,1350.0,0.0,495.0,0.0,2025.0,0.0,0
7895,24,9,50,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,576.0,216.0,1200.0,0.0,450.0,0.0,2500.0,0.0,0
7896,57,9,38,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3249.0,513.0,2166.0,57.0,342.0,9.0,1444.0,38.0,0
7897,20,10,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,400.0,200.0,1200.0,0.0,600.0,0.0,3600.0,0.0,0
7898,56,9,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3136.0,504.0,2240.0,56.0,360.0,9.0,1600.0,40.0,0
7899,36,9,40,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1296.0,324.0,1440.0,36.0,360.0,9.0,1600.0,40.0,1
7900,44,6,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1936.0,264.0,1760.0,0.0,240.0,0.0,1600.0,0.0,1
